person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Speranța Mazilescu,speranțamazilescu,speranțamazilescu@kappa.ro,3380822519010,1979-06-27,"Aleea Pușcașu Nr. 65, Bolintin-Vale, 771260",0743 739 738,39:9d:25:1d:63:ae,135.172.96.163,RO44DRAG9336289605880704,2025-07-07 11:46:02,30335,456,680,549020,cb2b9d3a-1b3b-42ed-9bbc-2cf5794a0767
Martin Stancu,martinstancu,martinstancu@post.ro,8201005177107,1988-05-13,"Aleea Melania Ionescu Nr. 529 Bl. 21  Sc. 98 Ap. 984, Tecuci, 501610",0724 334 326,31:8d:b5:e7:bd:1e,199.1.87.49,RO06IYKA7331733771501514,2025-07-07 11:46:02,32676,117,335,284683,3fb2d2fb-ab46-46d1-92e3-d3ad617eb6db
Gregorian Tabacu,gregoriantabacu,gregoriantabacu@141.ro,7901206342951,1959-05-17,"Strada Popa Nr. 513, Bolintin-Vale, 271563",0747 134 695,b1:97:f9:f5:ba:c8,220.20.57.184,RO93PKRD8597007149962097,2025-07-07 11:46:02,4029,498,11,870475,a8779675-be0b-40f0-98db-eda44d75eff3
Valentin Dobre,valentindobre,valentindobre@gmail.com,3711220169176,1929-12-18,"Soseaua Ionescu Nr. 849 Bl. 89  Sc. 95 Ap. 254, Dragalina, 176670",0245 531 247,f4:3b:84:8e:b8:46,27.102.155.76,RO13NCFJ4794143597325243,2025-07-07 11:46:02,6050,193,120,1700606,6dbf3550-055a-47b5-9fbc-b9c30603ea6c
Andrian Diaconu,andriandiaconu,andriandiaconu@email.ro,7500302379387,1966-04-14,"Soseaua Marin Nr. 83, Sfantu Gheorghe, 450414",0743 068 940,46:07:db:90:29:5a,38.140.58.45,RO67SJTZ4637699498533303,2025-07-07 11:46:02,3644,687,274,1303026,5d15c133-b3b7-4dad-acb7-7327df5d8a7c
Codruț Georgescu,codruțgeorgescu,codruțgeorgescu@zzup.ro,8550624279980,2003-03-01,"Strada Antonia Suciu Nr. 651, Galati, 458946",0730 095 529,ad:1c:b9:06:16:d4,135.148.105.71,RO61PIPQ7555996734492383,2025-07-07 11:46:02,5703,302,489,1332373,20cee177-ba6e-4357-97fe-07bec93b63ed
Clarisa Popa,clarisapopa,clarisapopa@post.ro,1450212395769,2018-06-22,"Bulevardul Giorgian Tabacu, Insuratei, 978443",0766 316 092,7a:b1:9f:b8:3d:3c,178.109.248.83,RO31BBJS5493619844981853,2025-07-07 11:46:02,15860,56,12,1714219,ea81d0d1-3cb1-46e4-999d-5df8d6d46697
Norbert Pop,norbertpop,norbertpop@zzup.ro,1820418207820,2021-12-06,"Soseaua Ionescu, Afumati, 674211",0239 246 247,11:50:14:37:e7:71,191.56.47.139,RO65DZHN4747355157984806,2025-07-07 11:46:02,24844,440,252,134202,e216b3b0-25da-42a1-a3c4-82f866e44fb4
Raluca Albu,ralucaalbu,ralucaalbu@zzup.ro,3340615342224,1948-05-05,"Intrarea Aanei Nr. 518, Dorohoi, 586900",0771 049 883,f8:37:ae:49:07:3d,142.45.68.55,RO13VOOC3182461007921290,2025-07-07 11:46:02,26851,909,340,269730,5f2968ae-2b45-421d-9449-6d526d40b28f
Irina Suciu,irinasuciu,irinasuciu@email.ro,3120428092486,1970-05-04,"Strada Stan Nr. 86, Sannicolau Mare, 985967",0761 158 198,4d:5d:14:f6:9c:da,20.62.74.67,RO53EGYD9688121687058616,2025-07-07 11:46:02,32774,71,180,1782220,b0c6296e-765b-4ab9-9b0c-d1ab589d9b00
Caterina Ioniță,caterinaioniță,caterinaioniță@gmail.com,5940302399132,1915-05-01,"Intrarea Alin Eftimie Nr. 953, Pechea, 780521",0735 833 436,db:ed:01:a1:b2:ca,71.193.213.159,RO84UAVN4392474952915650,2025-07-07 11:46:02,15479,223,556,1443977,d64c594b-5cb0-4862-a6d1-76792b0e720a
Vasilică Ionescu,vasilicăionescu,vasilicăionescu@zzup.ro,3370422251561,2002-10-18,"Drumul Sabina Stănescu, Insuratei, 930827",0232 244 656,e8:1f:f0:64:b0:36,164.140.218.124,RO19YYMY5588342164052477,2025-07-07 11:46:02,19494,336,688,207081,81cef373-8845-48bd-8459-a57b9ea9d39e
Adi Voinea,adivoinea,adivoinea@141.ro,6100817348797,1925-03-07,"Strada Ababei Nr. 33, Poiana Mare, 269050",0729 519 739,94:7f:64:95:a8:80,219.188.7.76,RO70MIHX5256586320588701,2025-07-07 11:46:02,881,200,191,154913,71dfe05b-0180-47f3-a5db-5f5e0cd7e5ff
Mircea Pop,mirceapop,mirceapop@kappa.ro,7710615141125,1944-12-23,"Aleea Agata Tomescu, Targu Secuiesc, 628209",021 278 1080,d1:e9:ad:9f:9e:1d,17.154.24.252,RO71WHCI0409855484906733,2025-07-07 11:46:02,18796,567,426,119408,e426dd53-e190-4386-b8d3-e802bef7f336
Ada Dinu,adadinu,adadinu@post.ro,7570904146107,1935-08-03,"Strada Rebeca Stănescu Nr. 341 Bl. 30  Sc. 88 Ap. 123, Afumati, 362624",0258 321 333,a4:c2:e4:95:28:be,113.4.84.66,RO59RVZN8659399641062177,2025-07-07 11:46:02,26806,41,364,754691,0da76f87-ead5-4cc4-bd60-053158af231c
Viviana Dumitrescu,vivianadumitrescu,vivianadumitrescu@email.ro,4730516379219,2013-08-31,"Aleea Stoica Nr. 56 Bl. 51  Sc. 88 Ap. 752, Turnu Magurele, 228137",0772 544 665,a7:09:52:45:58:92,101.44.214.41,RO68YUEY9590574825193036,2025-07-07 11:46:02,4055,389,457,1860635,2e8efbe2-912e-4a3e-876a-6e48fd0a6b60
Lazăr Dochioiu,lazărdochioiu,lazărdochioiu@gmail.com,3500530162629,1926-07-20,"Drumul Monica Gheorghiu Nr. 49, Prejmer, 839700",0788 086 635,00:83:0c:91:0a:5d,121.198.109.153,RO64OMBZ0743311918647002,2025-07-07 11:46:02,12844,295,649,1258022,cccd9f56-ad0a-4cd7-b918-9bcd142b434a
Elena Stănescu,elenastănescu,elenastănescu@zzup.ro,5260606333318,1980-08-29,"Soseaua Stănescu Nr. 63 Bl. 27  Sc. 84 Ap. 513, Cluj-Napoca, 763601",0238 628 014,96:30:1a:4d:e9:cb,180.63.37.46,RO97KPNP8578994929739240,2025-07-07 11:46:02,34820,365,449,941491,38751104-b741-4b59-9057-e4d6bd608215
Codrin Toma,codrintoma,codrintoma@email.ro,3001212044116,1975-10-07,"Aleea Pușcașu Nr. 77, Baia Mare, 804454",0268 739 082,fc:1c:81:99:6b:18,94.193.67.24,RO97IHDR9648057049540707,2025-07-07 11:46:02,3602,708,221,1842577,e710c4fc-abf5-40d5-bcac-f58549b26b6e
Gianina Preda,gianinapreda,gianinapreda@acasa.ro,1520325369384,1991-04-04,"Strada Dochioiu Nr. 41, Caransebes, 120356",0233 975 165,c2:39:57:5d:d4:f0,149.89.36.188,RO30PBNA0228192355724911,2025-07-07 11:46:02,26761,784,642,1165400,c7b23b37-8f75-4911-82a1-9ff65ecc2779
Simona Stancu,simonastancu,simonastancu@email.ro,6991012359115,1963-11-10,"Soseaua Cristea, Blaj, 355173",0251 892 882,bb:0a:00:be:60:45,165.29.74.99,RO03XHQJ7558879781124015,2025-07-07 11:46:02,1221,829,684,1288712,9b44e638-13ff-4ff8-8e82-c599ca34da87
Ariana Popescu,arianapopescu,arianapopescu@141.ro,5811025255367,1960-07-10,"Strada Mazilescu Nr. 496, Baciu, 284239",0250 224 551,59:28:cf:5d:3c:37,86.156.129.3,RO86USLU7018562537802921,2025-07-07 11:46:02,4056,296,258,1708069,c81b8b74-735b-44ff-919e-bd00d66644c8
Maxim Mocanu,maximmocanu,maximmocanu@email.ro,7460319306396,1999-09-22,"Bulevardul Pop Nr. 43, Jilava, 175987",0735 349 212,66:6e:aa:25:f2:f9,63.129.54.55,RO92YJZF2978553958289482,2025-07-07 11:46:02,32131,98,173,1890405,4427c64d-5bed-46fb-ad3b-f1ed29e340ea
Luiza Gheorghiu,luizagheorghiu,luizagheorghiu@gmail.com,2130101156708,2013-10-12,"Strada Dochioiu, Sannicolau Mare, 367421",0253 407 622,d2:b8:60:9d:43:3b,64.84.117.218,RO11OCGM2895335237433791,2025-07-07 11:46:02,35943,421,761,1305373,42fba851-88e9-4a58-9c7d-6a59a2f3fd97
George Dima,georgedima,georgedima@post.ro,7680304462514,2000-11-04,"Intrarea Iustina Popa Nr. 647 Bl. 65  Sc. 43 Ap. 500, Rasinari, 823204",0238 063 822,76:be:66:59:ed:6f,30.89.49.131,RO62OLTC3609024003063768,2025-07-07 11:46:02,13217,181,300,1884385,5919352f-55f0-48d9-b861-906e430ebcd3
Simona Dochioiu,simonadochioiu,simonadochioiu@zzup.ro,2681012259423,1973-09-20,"Drumul Natașa Nemeș Nr. 91, Negresti-Oas, 942424",0258 777 189,e5:9e:e9:9f:2e:d6,211.111.111.233,RO10FYPC3623045893421460,2025-07-07 11:46:02,28245,762,184,1602336,476373cb-4a3e-43c0-8385-0ca329a0bb6e
Gabi Pușcașu,gabipușcașu,gabipușcașu@email.ro,1920501379421,1938-01-23,"Strada Florea, Glina, 701017",0726 483 842,62:ab:44:ca:ee:51,120.177.147.41,RO74ONJK6485736472819761,2025-07-07 11:46:02,30337,311,439,162381,1dcb1d1e-2cde-49d3-bb1d-ea3f8517c9ad
Aida Gheorghiu,aidagheorghiu,aidagheorghiu@kappa.ro,1281008182001,1991-08-25,"Aleea Marin, Simleu Silvaniei, 824930",0250 723 906,aa:eb:01:fc:e5:41,172.105.140.68,RO80LRNE0847632870441235,2025-07-07 11:46:02,13909,397,54,528436,99bf41b0-60f2-4bb1-864b-7e224b75ca24
Lili Preda,lilipreda,lilipreda@acasa.ro,2840628077815,2013-09-30,"Strada Popescu Nr. 90, Gaesti, 848379",0237 220 440,0c:26:81:b3:8f:f0,189.141.206.172,RO53ESIL1582274254096910,2025-07-07 11:46:02,26220,339,557,733709,894ff2ca-30ec-4d89-8f05-113573befdd6
Simi Voinea,simivoinea,simivoinea@acasa.ro,5600627154497,2009-06-09,"Strada Tabacu, Remetea, 141628",0249 408 280,88:e6:14:b6:34:25,201.238.2.207,RO61FDVW7177266087622636,2025-07-07 11:46:02,4671,861,473,474668,e044692b-08bb-4cab-93d5-622ab4154b26
Claudia Diaconu,claudiadiaconu,claudiadiaconu@post.ro,5601207390864,1974-05-10,"Soseaua Andra Manole Nr. 579, Zimnicea, 816384",0748 353 920,9c:b4:c4:9d:73:1a,38.52.43.45,RO45JZOV3748926681554667,2025-07-07 11:46:02,10276,569,180,792606,cde99c7b-3a40-471c-bee2-9718d0b2b903
Vlădelina Albu,vlădelinaalbu,vlădelinaalbu@gmail.com,8880217519667,1989-03-03,"Strada Ene, Timisoara, 724644",0760 279 151,b5:8c:94:53:e9:54,165.150.107.48,RO64CVNT4575414464822975,2025-07-07 11:46:02,10447,374,350,1491035,fa99fbc3-b6ed-4da3-b1bf-f3283bce79cd
Bernard Ene,bernardene,bernardene@kappa.ro,5321207194675,2015-09-18,"Bulevardul Popa, Cumpana, 678642",0256 929 745,4d:e7:6e:57:34:26,97.145.26.16,RO11RXHB9297974749827906,2025-07-07 11:46:02,33664,643,796,270331,fe8ab33f-14ec-4376-987c-d7f04e40cd78
Grigore Ioniță,grigoreioniță,grigoreioniță@kappa.ro,7440619268141,1964-01-17,"Aleea Oprea, Galati, 457907",0763 638 966,0b:dd:73:62:12:e3,118.34.55.127,RO82XAPX4434366456471970,2025-07-07 11:46:02,15034,518,655,725575,d7266c9c-89f5-4dda-aec3-9a2ffcf7a02c
Zaraza Mazilescu,zarazamazilescu,zarazamazilescu@acasa.ro,7571009172373,1951-05-10,"Intrarea Aanei Nr. 64 Bl. 23  Sc. 48 Ap. 703, Copsa Mica, 470387",0255 498 242,e9:69:6f:f6:67:69,179.184.54.88,RO45LRJR7680882244241251,2025-07-07 11:46:02,7652,94,17,1579939,1957ed93-05b7-4404-bec2-078a4adeed8f
Cleopatra Dobre,cleopatradobre,cleopatradobre@acasa.ro,8930715082361,2011-08-23,"Intrarea Emil Dinu, Schela Cladovei, 276631",0248 005 073,7f:7d:75:46:e3:9d,204.148.138.222,RO45YGTW2107741965715287,2025-07-07 11:46:02,17398,443,719,180097,7e7ae09f-b1f4-469d-889f-e4a5a92eb6d0
Costache Suciu,costachesuciu,costachesuciu@gmail.com,6691103154194,1945-11-06,"Aleea Stancu, Topoloveni, 827055",0264 772 420,49:a9:f3:64:eb:c3,186.243.109.71,RO22CQHJ1825961110730028,2025-07-07 11:46:02,12128,566,399,39466,1bf2e921-249a-4051-ab88-ae325353e74d
Romulus Ababei,romulusababei,romulusababei@kappa.ro,1670529287941,2014-09-04,"Intrarea Cipriana Dobre Nr. 999, Reghin, 762116",0746 766 840,4a:b2:98:13:75:c7,107.56.56.130,RO68ISJD3630330292123052,2025-07-07 11:46:02,32707,356,648,783189,395a27b6-4884-4abc-aa4c-7eb0a2710085
Saveta Albu,savetaalbu,savetaalbu@email.ro,4200415305103,1957-03-25,"Strada Diaconescu, Rasnov Romacril, 893413",0761 611 497,7f:92:78:b6:77:cc,91.101.17.36,RO17QBZK0228336310257837,2025-07-07 11:46:02,32398,166,445,816437,bc9f16d9-2555-4d83-b86f-21878ddd2716
Mihnea Pop,mihneapop,mihneapop@post.ro,1640624044257,1935-02-28,"Drumul Albu, Techirghiol, 300229",0241 297 225,2d:5a:e4:64:61:fb,5.150.227.59,RO92SOOZ7708435943619523,2025-07-07 11:46:02,34434,399,161,1088660,407d9d4a-176c-4c94-aa8d-518f748e05af
Dalia Pușcașu,daliapușcașu,daliapușcașu@email.ro,7030501122669,1970-05-26,"Aleea Stănescu Nr. 96, Alesd, 575268",0771 568 673,73:88:1b:69:31:c3,177.149.141.147,RO79LXBU1841810063222143,2025-07-07 11:46:02,24025,12,228,1826440,300f238a-f6e0-4097-b27e-170d490ff65e
Denis Oprea,denisoprea,denisoprea@acasa.ro,4880624073418,2025-05-26,"Soseaua Albu Nr. 269, Magurele, 300290",0744 182 783,2e:ae:1c:cb:ac:f3,6.142.212.199,RO24TRVC4716557638747930,2025-07-07 11:46:02,24395,427,9,1393772,587d3bfb-f00f-45ee-8d22-2614181ce2e6
Nelu Aanei,neluaanei,neluaanei@acasa.ro,5531028078435,1982-07-27,"Intrarea Oprea Nr. 87, Mangalia, 237394",0756 236 201,9d:cd:ff:5c:48:53,152.112.241.89,RO26MHAV7332861803725634,2025-07-07 11:46:02,9328,854,177,783385,8dd3617b-5f81-4da9-9732-e172e93325a3
Costache Dumitrescu,costachedumitrescu,costachedumitrescu@acasa.ro,8050406083246,1970-10-09,"Drumul Popa, Fundeni, 788603",0711 275 245,b0:6b:5f:cc:16:e1,35.117.8.231,RO30QQCJ0703741313829109,2025-07-07 11:46:02,9425,145,265,1677079,fc515a30-d96a-4cb6-9b48-0c60e14b0297
Darius Albu,dariusalbu,dariusalbu@post.ro,2150119024170,1950-10-03,"Strada Horațiu Diaconescu Nr. 241, Voluntari, 309541",0723 255 916,5e:f3:97:79:99:9a,139.216.242.155,RO66ZYHZ8828890483547273,2025-07-07 11:46:02,32310,712,770,548132,fc53e4ef-3db6-4f5e-96f9-6b0c957eae2b
Monalisa Nistor,monalisanistor,monalisanistor@kappa.ro,3050107463201,1984-12-30,"Strada Petruț Popescu Nr. 462 Bl. 61  Sc. 43 Ap. 887, Tudora, 123955",0251 893 348,82:dc:7f:58:32:54,62.184.51.24,RO88HKWW4405336743945066,2025-07-07 11:46:02,12383,351,347,1345392,a807c006-5062-47ec-8d18-1e19a0e21ab0
Miruna Marin,mirunamarin,mirunamarin@kappa.ro,3400617016268,1982-06-18,"Aleea Stancu Nr. 60 Bl. 38  Sc. 99 Ap. 264, Straja, 267892",0760 964 822,21:22:d3:c8:fa:03,204.54.127.17,RO69AHPZ7323455247385116,2025-07-07 11:46:02,27115,127,743,1967010,9ffdbe91-523e-4fe9-9c2c-6bcbcb6fde7d
Petrișor Eftimie,petrișoreftimie,petrișoreftimie@kappa.ro,7420829205497,1957-09-30,"Intrarea Cristea, Valea Mare (Negresti), 881810",0727 458 279,f0:65:49:f9:05:ce,77.220.114.105,RO68FUFR7191362815681057,2025-07-07 11:46:02,19308,496,767,1157311,17055c71-77da-4e04-9448-37679b287d89
Vasilică Preda,vasilicăpreda,vasilicăpreda@email.ro,5490619038381,1918-05-14,"Drumul Dochioiu, Fieni, 744986",0769 446 945,9a:9f:97:6e:ef:fb,98.124.163.127,RO31AJGL5576452319832798,2025-07-07 11:46:02,20955,90,519,1666989,40d8b731-d6c8-4fac-9c64-af7b28d8e16c
Timea Preda,timeapreda,timeapreda@post.ro,4491214246238,1928-08-23,"Intrarea Diaconescu, Peretu, 352776",0246 823 897,88:b6:c7:f2:94:a3,15.191.82.52,RO80ZCYI2075628922890924,2025-07-07 11:46:02,28814,422,15,1087017,5ce958a3-3ce1-413e-b67d-f69906206a37
Elisaveta Tomescu,elisavetatomescu,elisavetatomescu@acasa.ro,5980523372999,1927-08-19,"Drumul Fabiana Marin Nr. 339, Saveni, 378581",0255 267 692,fd:17:75:b8:92:10,126.153.90.92,RO60IVGT4846391819637528,2025-07-07 11:46:02,4174,600,255,1539757,fb636b36-2ec5-462e-bba3-ef277aba9053
Didina Dima,didinadima,didinadima@post.ro,6620523372407,1965-04-23,"Aleea Francisc Albu Nr. 44 Bl. 34  Sc. 61 Ap. 696, Tuzla, 413710",0729 647 871,36:48:50:c9:88:0d,176.249.113.251,RO82KALO9728601822618698,2025-07-07 11:46:02,28190,424,578,247136,0c8ac17f-8a03-464a-bbec-713920beefdc
Dumitra Stănescu,dumitrastănescu,dumitrastănescu@post.ro,8000327267650,1990-02-17,"Bulevardul Manole Nr. 696, Macin, 426322",0245 396 930,bd:59:d4:4f:f0:40,94.92.125.145,RO91GBVX3897005958011614,2025-07-07 11:46:02,35995,890,556,1449459,a10b5ff2-f57b-47bd-9738-a406e6cb898a
Iris Ionescu,irisionescu,irisionescu@kappa.ro,7590118449994,2017-07-05,"Drumul Adelina Pop Nr. 573 Bl. 79  Sc. 28 Ap. 531, Babadag, 497133",0730 392 721,d4:dd:b9:fb:fe:f7,154.71.201.84,RO23DBEF4213327158046963,2025-07-07 11:46:02,7388,618,584,365735,1942bc64-ce30-443f-92dd-127537fa0776
Cosmin Preda,cosminpreda,cosminpreda@zzup.ro,5750331066077,2021-06-12,"Bulevardul Lia Mazilescu Nr. 465, Pitesti, 842239",0755 292 430,cb:ed:07:ee:a8:70,131.62.27.172,RO13YLPL7469898699956329,2025-07-07 11:46:02,2450,308,727,1280862,1d6d982e-c5f6-4785-a274-eb46c6c38163
Eusebia Toma,eusebiatoma,eusebiatoma@acasa.ro,1531128360021,1923-12-20,"Drumul Florea Nr. 306, Odobesti, 138917",0267 291 120,d3:cd:ea:18:9d:01,48.149.236.147,RO30VFXV1292807681460788,2025-07-07 11:46:02,19455,613,145,511904,d0046af1-ae5d-43f6-b77f-37c003901b48
Melina Oprea,melinaoprea,melinaoprea@141.ro,8400117033831,1994-09-27,"Intrarea Stoica Nr. 144, Otopeni, 982831",0738 651 497,28:38:6f:e6:53:43,18.120.158.82,RO54WCCA5411965633809117,2025-07-07 11:46:02,25304,97,733,1455629,3ac72526-79f0-4245-a100-3418f4d8819d
Iuliu Nemeș,iuliunemeș,iuliunemeș@kappa.ro,7550630459144,1954-03-22,"Bulevardul Voinea, Ovidiu, 906725",0733 188 878,8c:be:36:08:56:45,23.210.192.84,RO94ELOP5223302026507748,2025-07-07 11:46:02,18838,900,618,276979,c4d66bfd-f506-42e8-a8c5-032ffe7b64ee
Tudosia Dinu,tudosiadinu,tudosiadinu@email.ro,8520928103113,1950-12-17,"Bulevardul Stoica Nr. 715 Bl. 63  Sc. 58 Ap. 464, Jibou, 822120",0771 579 292,27:b8:47:d6:25:b1,121.228.55.74,RO44FISH4367271306216640,2025-07-07 11:46:02,7083,54,468,347802,5ef17acb-8f36-46d3-a049-a7ab520ff732
Cipriana Dobre,ciprianadobre,ciprianadobre@gmail.com,3210222072216,1961-02-05,"Intrarea Manole, Boldesti-Scaeni, 228643",0233 917 685,77:26:52:dc:15:f4,29.149.224.9,RO59CPWF0412081024800491,2025-07-07 11:46:02,7312,775,555,627482,409e809a-5127-4d9d-89b2-56e89fa1b923
Anca Diaconu,ancadiaconu,ancadiaconu@acasa.ro,7960631046289,1986-04-04,"Drumul Cristea, Bolintin-Vale, 863049",0729 151 360,34:1f:63:7d:eb:d4,14.148.176.204,RO29FZXI4591194935638125,2025-07-07 11:46:02,9446,917,500,1286890,8581933b-d031-4a2e-a622-c767d0eec38b
Eliza Ene,elizaene,elizaene@141.ro,4220511246002,1936-12-23,"Strada Ionescu, Glina, 112577",0257 523 166,ba:84:96:4e:94:f1,193.183.18.210,RO80RLCL5579655906687841,2025-07-07 11:46:02,29377,917,632,342695,efef51ee-f386-4b6d-818c-c6ee926dc3a2
Monalisa Cristea,monalisacristea,monalisacristea@post.ro,2490814230448,1961-11-01,"Strada Vlad Georgescu, Videle, 665351",0729 913 479,9a:27:3f:e9:51:23,144.76.55.1,RO86DZOS8780607230321517,2025-07-07 11:46:02,221,301,617,343269,2d8ae4f0-8db4-4761-8d76-93ad44e0f83d
Victor Toma,victortoma,victortoma@141.ro,3730717355215,1927-12-05,"Drumul Tudora Nistor Nr. 994, Targu Ocna, 103450",0752 954 726,d6:b1:89:7c:c3:16,179.31.176.126,RO77DYTC7803292032095138,2025-07-07 11:46:02,24505,227,655,386110,9e116e51-6d00-49cd-8ee5-cb0afdf44907
Ionică Mazilescu,ionicămazilescu,ionicămazilescu@kappa.ro,6910502179707,1979-01-16,"Bulevardul Tomescu Nr. 50, Tuzla, 377224",0242 730 218,c5:5e:a4:7a:82:95,151.225.126.45,RO24SRDG6136798657186057,2025-07-07 11:46:02,5015,848,133,1575604,9f375e9e-b1ad-43f3-ae4d-9c8f9ad7b584
Stanca Stan,stancastan,stancastan@gmail.com,7470216296107,2020-07-09,"Soseaua Tomescu Nr. 194 Bl. 78  Sc. 80 Ap. 770, Valea lui Mihai, 562444",0756 651 162,d0:a5:5a:0b:0c:d5,48.253.68.92,RO16FDNZ5393266842575999,2025-07-07 11:46:02,1135,762,154,329818,154c9b42-d150-4cf2-88d2-e5c78efaff3e
Doru Toma,dorutoma,dorutoma@post.ro,5871109231966,2013-04-05,"Bulevardul Sofia Stancu Nr. 62 Bl. 66  Sc. 34 Ap. 837, Nasaud, 434465",0733 018 217,9d:41:c9:95:47:3b,76.155.250.212,RO97VUGK9678321241769447,2025-07-07 11:46:02,498,155,371,342645,a38100c4-ba4e-46c9-aaf2-577fab3f2b83
Leonard Ardelean,leonardardelean,leonardardelean@post.ro,5161030274931,1980-12-06,"Drumul Tudor Nr. 15 Bl. 48  Sc. 24 Ap. 230, Voluntari, 688194",0752 432 230,88:9d:1e:12:c4:36,142.143.166.222,RO63XFUH0709315164173953,2025-07-07 11:46:02,18959,197,336,1113454,778c6e62-d838-4072-b831-12e172b2eafd
Elena Voinea,elenavoinea,elenavoinea@kappa.ro,3320916076851,2023-10-29,"Bulevardul Stancu, Alesd, 621038",0727 087 748,ae:a2:ed:38:e8:00,32.71.206.201,RO92BWWD1793525382759752,2025-07-07 11:46:02,13519,37,618,518466,9170d74a-362f-4e4f-bc52-57f8ac66cdf3
Sorina Marin,sorinamarin,sorinamarin@gmail.com,1181130077471,2012-11-16,"Strada Antim Mazilescu Nr. 60, Petrila, 112893",0780 040 258,ae:a4:36:23:24:af,66.176.96.251,RO46QOTP1670872279925449,2025-07-07 11:46:02,19898,527,32,1755399,3755a16a-408b-40a9-a735-96425edfd234
Janina Pușcașu,janinapușcașu,janinapușcașu@kappa.ro,4230217068574,1936-07-09,"Soseaua Marinela Dinu Nr. 509 Bl. 20  Sc. 11 Ap. 978, Zimnicea, 296491",0251 364 129,1b:63:c2:66:ef:11,197.241.77.57,RO28VSFA4793811678295434,2025-07-07 11:46:02,6058,570,732,1193145,96fe781b-5d12-4074-bc99-1b841a75c28a
Stelian Voinea,stelianvoinea,stelianvoinea@kappa.ro,6860506291379,2007-12-11,"Bulevardul Gina Marin, Pechea, 563334",0236 823 307,9f:17:95:c4:16:aa,10.230.174.87,RO38IJTC0749177267706356,2025-07-07 11:46:02,12512,254,666,878242,a42bd9e8-e112-46ca-a9ca-a2025a9de557
Nicoară Albu,nicoarăalbu,nicoarăalbu@141.ro,2730216161221,1954-01-02,"Intrarea Nistor Nr. 200 Bl. 97  Sc. 73 Ap. 700, Valu lui Traian, 761793",0267 230 326,c8:53:17:f5:0d:30,110.132.235.145,RO94RQRP9462391065296679,2025-07-07 11:46:02,13734,593,30,1164515,4ce4c8f4-94a2-49e6-9640-ccca81f4b9ab
Ionuț Tabacu,ionuțtabacu,ionuțtabacu@kappa.ro,5850718235434,1909-10-25,"Aleea Pop Nr. 422, Caracal, 803759",0245 768 785,1a:c7:86:6d:56:b6,208.137.124.25,RO60AHDN0778941737292124,2025-07-07 11:46:02,31078,273,250,1601376,20661993-ffc4-4d0f-b899-4793cc44ab1a
Antonia Ababei,antoniaababei,antoniaababei@acasa.ro,1190525465411,1918-08-30,"Drumul Costache Albu, Tarnaveni, 452969",0772 609 727,02:63:b7:ff:20:5a,156.154.45.179,RO72IXML1620116834904179,2025-07-07 11:46:02,26907,284,749,869919,3585444e-f106-4753-9440-f9871017cd80
Dorian Tudor,doriantudor,doriantudor@acasa.ro,4151012167691,1931-04-12,"Intrarea Tomescu, Mangalia, 447359",0242 605 887,36:ff:75:91:d3:e3,31.49.50.95,RO74NTLO3584180910203295,2025-07-07 11:46:02,25261,51,13,1732954,32d37bf0-e678-4a55-baba-17b75faab4bd
Teona Dumitrescu,teonadumitrescu,teonadumitrescu@email.ro,4630721301742,1967-05-17,"Aleea Suciu Nr. 81, Campulung, 428244",0739 076 596,cb:64:f5:88:fc:81,58.202.169.173,RO61SMRP5928484344036066,2025-07-07 11:46:02,6070,80,299,1307223,be0a287e-51d5-40a9-8921-f6935f5d0d36
Lia Ionescu,liaionescu,liaionescu@post.ro,2670305322225,1958-10-06,"Aleea Dobre, Orsova, 834956",0253 866 191,62:e6:06:7f:f8:cd,35.217.182.227,RO53GHBM8168969772169651,2025-07-07 11:46:02,11646,627,635,904584,369a6db7-83bd-43c8-af44-8c24eaaf1f8c
Ionică Stănescu,ionicăstănescu,ionicăstănescu@post.ro,7611002073555,2006-03-15,"Intrarea Nicu Aanei Nr. 10, Jilava, 741068",0750 085 609,8d:b2:5f:29:9e:b8,123.112.23.80,RO35OUDZ7807129496423955,2025-07-07 11:46:02,14739,141,171,1574808,fcea0d13-70d7-4f74-b6d9-57393760979d
Norica Niță,noricaniță,noricaniță@post.ro,7040814394956,2014-10-30,"Bulevardul Popa, Stei, 957734",0764 097 187,31:95:99:39:d1:1a,59.93.249.165,RO44QART3234669940209896,2025-07-07 11:46:02,11680,883,341,1227958,b6946667-2db6-4a12-b2ff-d3d40daeee9b
Daiana Stănescu,daianastănescu,daianastănescu@kappa.ro,4990124439422,1940-11-17,"Bulevardul Mocanu, Targu Neamt, 557307",0235 385 029,f5:d2:da:46:fe:2f,119.206.7.210,RO27ZAZB9800601153705795,2025-07-07 11:46:02,15333,323,604,447257,a8659c55-44a2-4151-9f8e-565636a6eb11
Adina Mazilescu,adinamazilescu,adinamazilescu@gmail.com,1361111445405,1997-06-22,"Aleea Stan Nr. 554 Bl. 25  Sc. 13 Ap. 599, Adjud, 195735",021 388 2982,b0:73:26:54:4c:4f,120.165.22.59,RO37DAPR9651083513572025,2025-07-07 11:46:02,20639,715,591,1189249,d7ffdffd-8013-4eaa-96a2-be5438653ab2
